level	name	condition	replacewith	notes
Scientific_Name	Corokia cotoneaster	unmatched	Corokia cotoneaster	Genus = Corokia & Family = Argophyllaceae & Order = Asterales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Gaultheria depressa	unmatched	Gaultheria depressa	Genus = Gaultheria & Family = Ericaceae & Order = Ericales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Pratia angulata	unmatched	Pratia angulata	Genus = Pratia & Family = Campanulaceae & Order = Asterales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Ranunculus fluitans	unmatched	Ranunculus fluitans	Genus = Ranunculus & Family = Ranunculaceae & Order = Ranunculales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae
Scientific_Name	Xanthocnemis zealandica	unmatched	Xanthocnemis zealandica	keep as is
Scientific_Name	Ips confusus 	unmatched	Ips confusus 	Genus = Ips & Family = Curculionidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Orthotomicus latidens	unmatched	Orthotomicus latidens	Genus = Orthotomicus & Family = Curculionidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Ips emarginatus	unmatched	Ips emarginatus	Genus = Ips & Family = Curculionidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Melanophila californica	unmatched	Melanophila californica	Genus = Melanophila & Family = Buprestidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Ips montanus	unmatched	Ips montanus	Genus = Ips & Family = Curculionidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Eurytoma conica	unmatched	Eurytoma conica	Genus = Eurytoma & Family = Eurytomidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Otiorhynchus nodosus	unmatched	Otiorhynchus nodosus	Genus = Otiorhynchus & Family = Curculionidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Gallinula galeata	unmatched	Gallinula chloropus	
Scientific_Name	Athous brightwelli	unmatched	Athous brightwelli	Genus = Athous & Family = Elateridae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Athous neacanthus	unmatched	Athous neacanthus	Genus = Athous & Family = Elateridae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Laphria prosticata	unmatched	Laphria posticata	
Scientific_Name	Eutonia alleni	unmatched	Limnophila alleni	
Scientific_Name	Maccaffertium merirvulanum	unmatched	Maccaffertium meririvulanum	
Scientific_Name	Euthyatira pudens	unmatched	Euthyatira pudens	keep as is
Scientific_Name	Habrosyne scripta	unmatched	Habrosyne scripta	keep as is
Scientific_Name	Acleris nigrolinea	unmatched	Acleris nigrolinea	keep as is
Scientific_Name	Phaecasiophora confixana	unmatched	Phaecasiophora confixana	keep as is
Scientific_Name	Tipula bicolor	unmatched	Tipula bicolor	Genus = Tipula & Family = Tipulidae & Order = Diptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Hemichroa militaris	unmatched	Hemichroa militaris	Genus = Hemichroa & Family = Tenthredinidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Semioscopis megamicrella	unmatched	Semioscopis megamicrella	keep as is
Scientific_Name	Helotropha leucostigma	unmatched	Helotropha leucostigma	Genus = Helotropha & Family = Noctuidae & Order = Lepidoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_Status = accepted
Scientific_Name	Pseudexentera oregonana	unmatched	Pseudexentera oregonana	keep as is
Scientific_Name	Amelanchier florida	invalid	Amelanchier alnifolia	
Scientific_Name	Andropogon gerardi	invalid	Andropogon gerardii	
Scientific_Name	Benzoin aestivale	invalid	Lindera benzoin	
Scientific_Name	Brachiaria platyphylla	invalid	Urochloa platyphylla	
Scientific_Name	Celtis ehrenbergiana	invalid	Celtis pallida	
Scientific_Name	Celtis mississippiensis	invalid	Celtis laevigata	
Scientific_Name	Condalia obovata	invalid	Condalia hookeri	
Scientific_Name	Cornus paniculata	invalid	Cornus racemosa	
Scientific_Name	Diodia teres	invalid	Diodella teres	
Scientific_Name	Echinochloa crusgalli	invalid	Echinochloa crus-galli	
Scientific_Name	Festuca pratensis	invalid	Schedonorus pratensis	
Scientific_Name	Lagurus curtatus	invalid	Lemmiscus curtatus	
Scientific_Name	Myrica caroliniensis	invalid	Morella caroliniensis	
Scientific_Name	Myrica cerifera	invalid	Morella cerifera	
Scientific_Name	Panicum fasciculatum	invalid	Urochloa fusca	
Scientific_Name	Panicum wilcoxianum	invalid	Dichanthelium wilcoxianum	
Scientific_Name	Persicaria vivipara	invalid	Bistorta vivipara	
Scientific_Name	Phoradendron flavescens	invalid	Phoradendron serotinum	
Scientific_Name	Phytolacca decandra	invalid	Phytolacca americana	
Scientific_Name	Polygonum hydropiperoides	invalid	Persicaria hydropiperoides	
Scientific_Name	Polygonum lapathifolium	invalid	Persicaria lapathifolia	
Scientific_Name	Polygonum pensylvanicum	invalid	Persicaria pensylvanica	
Scientific_Name	Psedera quinquefolia	invalid	Parthenocissus quinquefolia	
Scientific_Name	Pyrus diversifolia	invalid	Malus fusca	
Scientific_Name	Pyrus malus	invalid	Malus pumila	
Scientific_Name	Rhus copallina	invalid	Rhus copallinum	
Scientific_Name	Rhus diversiloba	invalid	Toxicodendron diversilobum	
Scientific_Name	Rhus radicans	invalid	Toxicodendron radicans	
Scientific_Name	Rhus toxicodendron	invalid	Toxicodendron pubescens	
Scientific_Name	Rhus trilobata	invalid	Rhus aromatica	
Scientific_Name	Rhus vernix	invalid	Toxicodendron vernix	
Scientific_Name	Rubus fruticosus	invalid	Rubus plicatus	
Scientific_Name	Sambucus canadensis	invalid	Sambucus nigra	
Scientific_Name	Sambucus glauca	invalid	Sambucus nigra	
Scientific_Name	Sambucus pubens	invalid	Sambucus racemosa	
Scientific_Name	Sassafras variifolium	invalid	Sassafras albidum	
Scientific_Name	Scirpus cespitosus	invalid	Trichophorum cespitosum	
Scientific_Name	Setaria lutescens	invalid	Setaria pumila	
Scientific_Name	Smilacina racemosa	invalid	Maianthemum racemosum	
Scientific_Name	Triticum vulgare	invalid	Triticum aestivum	
Scientific_Name	Vaccinium oxycoccus	invalid	Vaccinium oxycoccos	
Scientific_Name	Viola langsdorfii	invalid	Viola langsdorffii	
Scientific_Name	Vitis cordifolia	invalid	Vitis vulpina	
Genus	Micropterus	unmatched	Micropterus	Family = Centrarchidae & Order = Perciformes & Class = Teleostei & Phylum = Chordata & Kingdom = Animalia & Prey_Name_ITIS_ID = 168158
Genus	Anas platyrhynchos	wrong rank; too high	Anas	Scientific_Name = Anas platyrhynchos
Genus	Plagiodes	unmatched	Plagiodes	Family = Chrysomelidae & Suborder = Polyphaga & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_ITIS_ID = verified
Genus	Pleuronectidae	wrong rank; too low		Family = Pleuronectidae
Genus	Trichoton	unmatched	Trichoton	Family = Tenebrionidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda
Genus	Passer	unmatched	Passer	Family = Passeridae & Order = Passeriformes & Class = Aves & Phylum = Chordata & Kingdom = Animalia & Prey_Name_ITIS_ID = 179627
Genus	Eleodes	wrong rank; too high	Eleodes	Family = Tenebrionidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda
Genus	Avena	unmatched	Avena	Family = Poaceae & Order = Poales & Class = Magnoliopsida & Phylum = Tracheophyta & Kingdom = Plantae & Prey_Name_ITIS_ID = 41455
Genus	Cicadula	unmatched	Cicadula	Family = Cicadellidae & Suborder = Auchenorrhyncha & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda
Genus	Oncopsis	unmatched	Oncopsis	Family = Cicadellidae & Suborder = Auchenorrhyncha & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda
Genus	Phlepsius	unmatched	Phlepsius	Family = Cicadellidae & Suborder = Auchenorrhyncha & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda
Genus	Paniscus	unmatched	Netelia	Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_ITIS_ID = verified
Genus	Meteorus	unmatched		
Genus	Elateridae limonius	unmatched	Limonius	
Genus	Sida	wrong rank; too high		
Genus	Graminea	unmatched		Family = Poaceae
Genus	Gallium	unmatched	Galium	
Genus	Schaefferi	unmatched		
Genus	Zea L.	unmatched	Zea	
Genus	Euphorbia L.	unmatched	Euphorbia	
Genus	Quercus L.	unmatched	Quercus	
Genus	Citellus	unmatched	Spermophilus	
Genus	Triodia	unmatched	Triodia	Family = Poaceae & Order = Poales & Class = Magnoliopsida & Phylum = Tracheophyta
Genus	Choris	unmatched	Chloris	
Genus	Unidentified	unmatched		Unidentified = yes
Genus	Unidentified Species 2	unmatched		Unidentified = yes
Genus	Unidentified Species 1	unmatched		Unidentified = yes
Genus	Arenaria	wrong rank; too high		
Genus	Claytonia?	unmatched	Claytonia	
Genus	Aster/Erigeron	unmatched	Aster/Erigeron	Family = Asteraceae & Order = Asterales & Class = Magnoliopsida & Phylum = Tracheophyta
Genus	grass	unmatched		Family = Poaceae & Order = Poales & Class = Magnoliopsida & Phylum = Tracheophyta
Genus	Iris	unmatched		
Genus	Bembidium	unmatched	Bembidion	
Genus	Macrops	unmatched	Listronotus	
Genus	Tomicus	unmatched	Tomicus	Family = Curculionidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda
Genus	Pimpla	unmatched	Pimpla	Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Ophion	unmatched	Ophion	Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Bassus?	unmatched	Bassus	Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Rhodites	unmatched	Rhodites	Family = Cypinidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Homalodisca	unmatched	Homalodisca	Family = Cicadellidae & Suborder = Auchenorrhyncha & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda
Genus	Emesa?	unmatched	Emesa	
Genus	Epitrix?	unmatched	Epitrix	
Genus	Ichneumon	unmatched	Ichneumon	Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Urosigalphus	unmatched	Urosigalphus	Family = Braconidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Apanteles	unmatched	Apanteles	Family = Braconidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Ophiderma	unmatched	Ophiderma	Family = Membracidae & Suborder = Auchenorrhyncha & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda
Genus	Corizus	wrong rank; too low	Corizus	Family = Rhopalidae & Suborder = Heteroptera & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda
Genus	Homaeotarsus	unmatched	Homaeotarsus	Family = Staphylinidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda
Genus	Rhyncholus	wrong rank; too low	Rhyncolus	
Genus	Telamona?	unmatched	Telamona	Family = Membracidae & Suborder = Auchenorrhyncha & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda
Genus	Platycotis	unmatched	Platycotis	Family = Membracidae & Suborder = Auchenorrhyncha & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda
Genus	Criocephalus	wrong rank; too low	Arhopalus	
Genus	Scambus	unmatched	Scambus	Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Chalcis?	unmatched	Chalcis	Family = Chalcididae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Pogonomyrmex?	unmatched	Pogonomyrmex	
Genus	Stictocephalus	unmatched	Stictocephala	Family = Membracidae & Suborder = Auchenorrhyncha & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda
Genus	Pamera	unmatched	Aphanus	Family = Rhyparochromidae & Suborder = Heteroptera & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda
Genus	Trogophlaeus	unmatched	Trogophlaeus	Family = Staphylinidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda
Genus	Reduviolus	wrong rank; too high	Nabis	
Genus	Altica?	unmatched	Altica	
Genus	Cantharis?	unmatched	Cantharis	
Genus	Margarodes	unmatched	Margarodes	Family = Margarodidae & Suborder = Sternorrhyncha & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda
Genus	Homaemus parvulus	wrong rank; too high	Homaemus	Scientific_Name = Homaemus parvulus
Genus	Thyreocoris	unmatched	Thyreocoris	Family = Thyreocoridae & Suborder = Heteroptera & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda
Genus	Stictocephala	wrong rank; too high	Stictocephala	Family = Membracidae & Suborder = Auchenorrhyncha & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda
Genus	Monocrepidius	unmatched	Conoderus	
Genus	Melanophthalma	unmatched	Melanophthalma	Family = Latridiidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda
Genus	Lepidosina	unmatched	Lepidosina	keep as is
Genus	Mesochorus	wrong rank; too high	Mesochorus	Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Campoplex	unmatched	Campoplex	Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Lissonota	wrong rank; too low	Lissonota	Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Agrothereutes	unmatched	Agrothereutes	Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Phaeogenes	unmatched	Phaeogenes	Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Erythroneura	unmatched	Erythroneura	Family = Cicadellidae & Suborder = Auchenorrhyncha & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda
Genus	Typhlocybini	unmatched	Typhlocybini	Family = Cicadellidae & Suborder = Auchenorrhyncha & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda
Genus	Formicidae	wrong rank; too low		Family = Formicidae
Genus	Choristoneura	unmatched	Archips	
Genus	Bolboceras	unmatched	Bolboceras	Family = Geotrupidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda
Genus	Coniontis	unmatched	Coniontis	Family = Tenebrionidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda
Genus	Amphicyrta	unmatched	Amphicyrta	Family = Byrrhidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda
Genus	Odontaeus	unmatched	Odonteus	
Genus	Romalium	unmatched	Enaphalodes	
Genus	Evarthrus	wrong rank; too high	Cyclotrachelus	
Genus	Agonoderus	unmatched	Pterostichus	
Genus	Telephorus	unmatched	Cantharis	
Genus	Lachnosterna	unmatched	Phyllophaga	
Genus	Opatrinus	unmatched	Opatrinus	Family = Tenebrionidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda
Genus	Amnesia	unmatched	Amnesia	Family = Curculionidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda
Genus	Sitones	unmatched	Sitona	
Genus	Cleonus	unmatched	Cleonis	
Genus	Balaninus	unmatched	Curculio	
Genus	Alsine	unmatched	Stellaria	
Genus	Evonymus	wrong rank; too low	Euonymus	
Genus	Leucarctia	unmatched	Estigmene	
Genus	Camptobrochis	wrong rank; too low	Deraeocoris	
Genus	Amaranthus?	unmatched	Amaranthus	
Genus	Rumex?	unmatched	Rumex	
Genus	Polygonum?	unmatched	Polygonum	
Genus	Dichelonycha	unmatched	Dichelonyx	
Genus	Isorhipis	unmatched	Isorhipis	Family = Eucnemidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda
Genus	Gastroidea	unmatched	Gastrophysa	
Genus	Corphyra	unmatched	Corphyra	Family = Anthicidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda
Genus	Staphylinus	unmatched	Staphylinus	Family = Staphylinidae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda
Genus	Athous	wrong rank; too high	Athous	Family = Elateridae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda
Genus	Cremastochilus	unmatched	Cremastocheilus	
Genus	Deromyia	unmatched	Diogmites	
Genus	Odynerus	unmatched	Odynerus	Family = Vespidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Myzine	wrong rank; too high	Myzinum	Family = Tiphiidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Cryptus	unmatched	Cryptus	
Genus	Limneria	unmatched	Limneria	Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Pompilus	unmatched	Anoplius	Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Lampronota	wrong rank; too high	Lampronota	Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Xylonomus	unmatched	Xylonomus	Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Tettix	unmatched	Tetrix	
Genus	Ceresa	wrong rank; too high	Ceresa	Family = Membracidae & Suborder = Auchenorrhyncha & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda
Genus	Pteromalus	unmatched	Eupteromalus	
Genus	Proctotrypes	unmatched	Proctotrupes	Family = Proctotrupidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Mesostenus	unmatched	Mesostenus	Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Elater	unmatched	Elater	Family = Elateridae & Order = Coleoptera & Class = Insecta & Phylum = Arthropoda
Genus	Asilidae	wrong rank; too low		Family = Asilidae
Genus	Thalessa	unmatched	Megarhyssa	Family = Ichneumonidae & Order = Hymenoptera & Class = Insecta & Phylum = Arthropoda
Genus	Tortrix	unmatched	Tortrix	Family = Tortricidae & Order = Lepidoptera & Class = Insecta & Phylum = Arthropoda
Genus	Griselinia	unmatched	Griselinia	Family = Griseliniaceae & Order = Apiales & Class = Magnoliopsida & Phylum = Tracheophyta
Genus	Micronecta	unmatched	Micronecta	Family = Micronectidae & Suborder = Heteroptera & Order = Hemiptera & Class = Insecta & Phylum = Arthropoda
Genus	Ceratophallus	unmatched	Ceratophallus	Family = Planorbidae & Order = Hygrophila & Class = Gastropoda & Phylum = Mollusca
Genus	Tridens	wrong rank; too low		
Genus	Procordulia	unmatched	Procordulia	Family = Corduliidae & Order = Odonata & Class = Insecta & Phylum = Arthropoda
Genus	Xanthocnemis	unmatched	Xanthocnemis	Family = Coenagrionidae & Order = Odonata & Class = Insecta & Phylum = Arthropoda
Genus	Dichroplus	unmatched	Dichroplus	Family = Acrididae & Order = Orthoptera & Class = Insecta & Phylum = Arthropoda
Genus	Wettinia	unmatched	Wettinia	Family = Arecaceae & Order = Arecales & Class = Magnoliopsida & Phylum = Tracheophyta
Genus	Chrysochlamys	unmatched	Chrysochlamys	Family = Clusiaceae & Order = Malpighiales & Class = Magnoliopsida & Phylum = Tracheophyta
Genus	Coussarea	unmatched	Coussarea	Family = Rubiaceae & Order = Malpighiales & Class = Magnoliopsida & Phylum = Tracheophyta
Genus	Isoetopsis	unmatched	Isoetopsis	Family = Asteraceae & Order = Asterales & Class = Magnoliopsida & Phylum = Tracheophyta
Genus	Podolepis	unmatched	Podolepis	Family = Asteraceae & Order = Asterales & Class = Magnoliopsida & Phylum = Tracheophyta
Genus	Nesameletus	unmatched	Nesameletus	Family = Nesameletidae & Order = Ephemeroptera & Class = Insecta & Phylum = Arthropoda
Genus	Archichauliodes	unmatched	Archichauliodes	Family = Corydalidae & Order = Megaloptera & Class = Insecta & Phylum = Arthropoda
Genus	Bertya	unmatched	Bertya	Family = Euphorbiaceae & Order = Malpighiales & Class = Magnoliopsida & Phylum = Tracheophyta
Genus	Dichopogon	unmatched	Arthropodium	
Genus	Einadia	unmatched	Chenopodium	
Genus	Monechma	wrong rank; too low	Justicia	
Genus	Stylochaeton	unmatched	Stylochaeton	Family = Araceae & Order = Alismatales & Class = Magnoliopsida & Phylum = Tracheophyta
Genus	Citronella	unmatched	Citronella	Family = Cardiopteridaceae & Order = Aquifoliales & Class = Magnoliopsida & Phylum = Tracheophyta
Genus	Lepilaena	unmatched	Lepilaena	Family = Potamogetonaceae & Order = Alismatales & Class = Magnoliopsida & Phylum = Tracheophyta
Genus	Oreomyrrhis	unmatched	Chaerophyllum	
Genus	Cyathodes	unmatched	Cyathodes	Family = Ericaceae & Order = Ericales & Class = Magnoliopsida & Phylum = Tracheophyta
Genus	Deleatidium	unmatched	Deleatidium	Family = Leptophlebiidae & Order = Ephemeroptera & Class = Insecta & Phylum = Arthropoda
Genus	Zelandobius	unmatched	Zelandobius	Family = Gripopterygidae & Order = Ephemeroptera & Class = Insecta & Phylum = Arthropoda
Genus	Calitys	unmatched		
Genus	Ostoma	unmatched		
Genus	Temnoscheila	unmatched		
Genus	Palaeoxenus	unmatched		
Genus	Helops	unmatched		
Genus	Cibdelis	unmatched		
Genus	Dyslobus	unmatched	Lepesoma	
Genus	Psylla	unmatched		
Genus	Apocheima	unmatched		
Genus	Tolype	unmatched	Tolype	Family = Lasiocampidae & Order = Lepidoptera & Class = Insecta & Phylum = Arthropoda & Kingdom = Animalia & Prey_Name_ITIS_ID = unverified
Family	Noctuides	unmatched	Noctuidae	
Family	Cyanocorax	wrong rank; too high	Corvidae	Genus = Cyanocorax
Family	cervidae	wrong rank; too high	Cervidae	
Family	Aphidae	unmatched	Aphididae	
Family	Myrmeleontinae	wrong rank; too high	Myrmeleontidae	
Family	Jassidae	unmatched	Cicadellidae	
Family	Lissonotinae; Ichneumoninae	unmatched	Ichneumonidae	
Family	Tryphoninae	unmatched	Ichneumonidae	
Family	Campopleginae	unmatched	Ichneumonidae	
Family	Ichneumoninae	unmatched	Ichneumonidae	
Family	Trichoptera	wrong rank; too low		Order = Trichoptera
Family	Anthobium	unmatched	Staphylinidae	
Family	Eupelminae	unmatched	Eupelmidae	
Family	Panicinae	wrong rank; too high	Ichneumonidae	
Family	Limoniidae	unmatched	Tipulidae	
Family	Dolichopidae	unmatched	Dolichopodidae	
Family	Opomyzidae	wrong rank; too low	Mydidae	
Family	Alleculinae	wrong rank; too high	Tenebrionidae	
Family	Ichnumonidae	unmatched	Ichneumonidae	
Family	Cucujoidea	wrong rank; too low	Cucujidae	
Family	Leguminose	unmatched	Fabaceae	
Family	Microtinae	unmatched	Cricetidae	
Family	Ulidiidae	wrong rank; too high		
Family	Raphidiidae?	unmatched	Raphidiidae	
Family	Megachillidae	unmatched		
Family	Phymatinae	wrong rank; too high	Reduviidae	
Family	Scarabidae	unmatched	Scarabaeidae	
Family	Geotropidae	unmatched	Geotrupidae	
Family	Coccinelidae	unmatched	Coccinellidae	
Family	Sylphidae	unmatched	Silphidae	
Family	Geridae	unmatched	Gerridae	
Family	Corimelanidae	unmatched	Thyreocoridae 	
Family	Anthrocoridae	unmatched	Anthocoridae	
Family	Bracconidae	unmatched	Braconidae	
Family	Chalcidoidea	wrong rank; too low	Chalcididae	
Family	Apoidae	unmatched		Unidentified = yes
Family	Eucerinae	unmatched	Apidae	
Family	Multillidae	unmatched	Mutillidae	
Family	Xylocopinae	wrong rank; too high	Apidae	
Family	Culicinae	wrong rank; too high	Culicidae	
Family	Mycetophillidae	unmatched	Mycetophilidae	
Family	Chloropodidae	unmatched	Chloropidae	
Family	Empidae	unmatched	Empididae	
Family	Ochthiphillidae	unmatched		Unidentified = yes
Family	Cicadellinae	unmatched	Cicadellidae	
Family	Brachycera	wrong rank; too low		Suborder = Brachycera
Family	Unknown	wrong rank; too high		Unidentified = yes
Family	Aphidoidea	wrong rank; too low		Suborder = Sternorrhyncha
Family	Rhynchophora	unmatched	Curculionidae	
Family	Cantharide	unmatched	Cantharidae	
Family	chrysomelidae	wrong rank; too high	Chrysomelidae	
Family	curculionidae	wrong rank; too high	Curculionidae	
Family	unknown	wrong rank; too high		Unidentified = yes
Family	scolytidae	wrong rank; too high	Scolytidae	
Family	tabanidae	wrong rank; too high	Tabanidae	
Family	syrphidae	wrong rank; too high	Syrphidae	
Family	coccidae	wrong rank; too high	Coccidae	
Family	cercopidae	wrong rank; too high	Cercopidae	
Family	vespidae	wrong rank; too high	Vespidae	
Family	diprionidae	wrong rank; too high	Diprionidae	
Family	tenthredinidae	wrong rank; too high	Tenthredinidae	
Family	saturniidae	wrong rank; too high	Saturniidae	
Family	chrysopidae	wrong rank; too high	Chrysopidae	
Family	mantidae	wrong rank; too high	Mantidae	
Family	psocidae	wrong rank; too high	Psocidae	
Family	elateridae	wrong rank; too high	Elateridae	
Family	aphididae	wrong rank; too high	Aphididae	
Family	fulgoridae	wrong rank; too high	Fulgoridae	
Family	ichneumonidae	wrong rank; too high	Ichneumonidae	
Family	chrysididae	wrong rank; too high	Chrysididae	
Family	limacodidae	wrong rank; too high	Limacodidae	
Family	panorpidae	wrong rank; too high	Panorpidae	
Family	gryllidae	wrong rank; too high	Gryllidae	
Family	tetrigidae	wrong rank; too high	Tetrigidae	
Family	Unidentified	unmatched		Unidentified = yes
Family	Locustidae	unmatched	Tettigoniidae	
Family	Unidentified beetle	unmatched		Unidentified = yes
Family	Heteronemiidae	unmatched	Phasmatidae	
Family	Tettigonioidea	wrong rank; too low	Tettigoniidae	
Family	Satyrinae	wrong rank; too high	Nymphalidae	
Family	Trypetidae	unmatched	Tephritidae	
Family	Geomyzidae	unmatched	Chyromyidae	
Family	Mylabridae	unmatched	Meloidae	
Family	Areopodidae	unmatched	Delphacidae	
Family	Phalaenidae	unmatched	Noctuidae	
Family	Eneyrtidae	unmatched	Encyrtidae	
Family	Elatedidae	unmatched	Elateridae	
Family	Myrmeleonidae	unmatched	Myrmeleontidae	
Family	Sphaeriidae	unmatched	Psididiidae	
Family	Helcomyzidae	wrong rank; too low	Heleomyzidae	
Family	Scutellidae	unmatched		Order = Clypeasteroida
Family	Gripopterygidae	unmatched	Gripopterygidae	
Family	Antennophoridae	unmatched		
Order	Chelonia	unmatched		
Order	Acari	wrong rank; too low		Class = Arachnida & Common_Name = mite
Order	Diplopoda	wrong rank; too low		Class = Diplopoda
Order	Chilopoda	wrong rank; too low		Class = Chilopoda
Order	Gastropoda	wrong rank; too low		Class = Gastropoda
Order	Phalangida	wrong rank; too high	Opiliones	
Order	Oligochaeta	unmatched		Class = Clitellata
Order	Scorpionida	unmatched	Scorpiones	
Order	Aranae	unmatched	Araneae	
Order	Acarina	wrong rank; too low		Class = Arachnida & Common_Name = mite
Order	Araneidae	wrong rank; too high	Araneae	
Order	Megadrilacea	unmatched		
Order	Heteroptera	wrong rank; too high	Hemiptera	Suborder = Heteroptera
Order	arachnida	wrong rank; too low	Araneae	
Order	Tricoptera	unmatched	Trichoptera	
Order	Gasteropoda	unmatched	Gastropoda	
Order	Arachnida	wrong rank; too low	Araneae	
Order	Cyperaceae	wrong rank; too high		
Class	Actinopterygii	wrong rank; too low		
