Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Analysis_Number	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Inclusive_Prey_Taxon	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Ovenbird	Seiurus aurocapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	7	1923	NA	1924	Summer	7	Animalia	Arthropoda	Insecta	Hymenoptera		Belytidae			yes	NA	NA	NA	NA	0.01	Wt_or_Vol	NA	1	1	stomach contents	Mixed Forest	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Ovenbird	Seiurus aurocapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	7	1923	NA	1924	Summer	7	Animalia	Arthropoda	Insecta	Hymenoptera		Formicidae			yes	NA	NA	NA	NA	0.33	Wt_or_Vol	NA	1	1	stomach contents	Mixed Forest	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Ovenbird	Seiurus aurocapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	7	1923	NA	1924	Summer	7	Animalia	Arthropoda	Insecta	Hymenoptera					no	NA	NA	NA	NA	0.03	Wt_or_Vol	NA	1	1	stomach contents	Mixed Forest	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Ovenbird	Seiurus aurocapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	6	1923	NA	1924	Summer	8	Animalia	Arthropoda	Arachnida	Araneae					no	NA	NA	NA	NA	0.04	Wt_or_Vol	NA	1	1	stomach contents	Alder Swamp	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Ovenbird	Seiurus aurocapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	6	1923	NA	1924	Summer	8	Animalia	Arthropoda	Insecta	Neuroptera					no	NA	NA	NA	NA	0.01	Wt_or_Vol	NA	1	1	stomach contents	Alder Swamp	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Ovenbird	Seiurus aurocapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	6	1923	NA	1924	Summer	8	Animalia	Arthropoda	Insecta	Coleoptera					no	NA	NA	NA	NA	0.5	Wt_or_Vol	NA	1	1	stomach contents	Alder Swamp	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Ovenbird	Seiurus aurocapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	6	1923	NA	1924	Summer	8	Animalia	Arthropoda	Insecta	Lepidoptera					no	NA	NA	NA	NA	0.04	Wt_or_Vol	NA	1	1	stomach contents	Alder Swamp	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Ovenbird	Seiurus aurocapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	6	1923	NA	1924	Summer	8	Animalia	Arthropoda	Insecta	Diptera		Bibionidae			yes	NA	NA	NA	NA	0.01	Wt_or_Vol	NA	1	1	stomach contents	Alder Swamp	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Ovenbird	Seiurus aurocapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	6	1923	NA	1924	Summer	8	Animalia	Arthropoda	Insecta	Diptera					no	NA	NA	NA	NA	0.38	Wt_or_Vol	NA	1	1	stomach contents	Alder Swamp	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Ovenbird	Seiurus aurocapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	6	1923	NA	1924	Summer	8	Animalia	Arthropoda	Insecta	Hymenoptera		Formicidae			yes	NA	NA	NA	NA	0.01	Wt_or_Vol	NA	1	1	stomach contents	Alder Swamp	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Ovenbird	Seiurus aurocapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	6	1923	NA	1924	Summer	8	Animalia	Arthropoda	Insecta	Hymenoptera					no	NA	NA	NA	NA	0.01	Wt_or_Vol	NA	1	1	stomach contents	Alder Swamp	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Connecticut Warbler	Oporornis agilis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	coniferous forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Arachnida	Araneae					no	NA	NA	NA	NA	0.3	Wt_or_Vol	NA	1	1	stomach contents	Black Spruce	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Connecticut Warbler	Oporornis agilis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	coniferous forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Hemiptera					no	NA	NA	NA	NA	0.05	Wt_or_Vol	NA	1	1	stomach contents	Black Spruce	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Connecticut Warbler	Oporornis agilis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	coniferous forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Coleoptera					no	NA	NA	NA	NA	0.05	Wt_or_Vol	NA	1	1	stomach contents	Black Spruce	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Connecticut Warbler	Oporornis agilis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	coniferous forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Diptera					no	NA	NA	NA	NA	0.3	Wt_or_Vol	NA	1	1	stomach contents	Black Spruce	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Connecticut Warbler	Oporornis agilis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	coniferous forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Hymenoptera					no	NA	NA	NA	NA	0.02	Wt_or_Vol	NA	1	1	stomach contents	Black Spruce	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Connecticut Warbler	Oporornis agilis		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	coniferous forest	6	1923	NA	1924	Summer	1									no	NA	NA	NA	NA	0.28	Wt_or_Vol	NA	1	1	stomach contents	Black Spruce	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	woodland	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Arachnida	Araneae					no	NA	NA	NA	NA	0.45	Wt_or_Vol	NA	1	1	stomach contents	Bushes in clearing	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	woodland	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Coleoptera					no	NA	NA	NA	NA	0.11	Wt_or_Vol	NA	1	1	stomach contents	Bushes in clearing	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	woodland	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Lepidoptera					yes	NA	NA	NA	NA	0.12	Wt_or_Vol	NA	1	1	stomach contents	Bushes in clearing	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	woodland	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Diptera		Bibionidae			yes	NA	NA	NA	NA	0.04	Wt_or_Vol	NA	1	1	stomach contents	Bushes in clearing	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	woodland	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Diptera		Tabanidae			no	NA	NA	NA	NA	0.22	Wt_or_Vol	NA	1	1	stomach contents	Bushes in clearing	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	woodland	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Diptera					yes	NA	NA	NA	NA	0.04	Wt_or_Vol	NA	1	1	stomach contents	Bushes in clearing	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	woodland	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Hymenoptera		Cynipidae			no	NA	NA	NA	NA	0.02	Wt_or_Vol	NA	1	1	stomach contents	Bushes in clearing	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous	7	1923	NA	1924	Summer	2	Animalia	Arthropoda	Arachnida	Araneae					no	NA	NA	NA	NA	0.5	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous	7	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Hemiptera		Aphididae			yes	NA	NA	NA	NA	0.005	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous	7	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Lepidoptera					no	NA	NA	NA	NA	0.4	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous	7	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Hymenoptera					no	NA	NA	NA	NA	0.1	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	7	1923	NA	1924	Summer	3	Animalia	Arthropoda	Insecta	Hemiptera		Bythoscopidae			yes	NA	NA	NA	NA	0.03	Wt_or_Vol	NA	1	1	stomach contents	Mixed Forest	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	7	1923	NA	1924	Summer	3	Animalia	Arthropoda	Insecta	Hemiptera		Aphididae			yes	NA	NA	NA	NA	0.66	Wt_or_Vol	NA	1	1	stomach contents	Mixed Forest	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	7	1923	NA	1924	Summer	3	Animalia	Arthropoda	Insecta	Coleoptera		Cantharidae			yes	NA	NA	NA	NA	0.03	Wt_or_Vol	NA	1	1	stomach contents	Mixed Forest	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	7	1923	NA	1924	Summer	3	Animalia	Arthropoda	Insecta	Coleoptera					no	NA	NA	NA	NA	0.1	Wt_or_Vol	NA	1	1	stomach contents	Mixed Forest	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	7	1923	NA	1924	Summer	3	Animalia	Arthropoda	Insecta	Lepidoptera					no	NA	NA	NA	NA	0.15	Wt_or_Vol	NA	1	1	stomach contents	Mixed Forest	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest;coniferous forest	7	1923	NA	1924	Summer	3	Animalia	Arthropoda	Insecta	Diptera					no	NA	NA	NA	NA	0.03	Wt_or_Vol	NA	1	1	stomach contents	Mixed Forest	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	4	Animalia	Arthropoda	Arachnida	Araneae					no	NA	NA	NA	NA	0.4	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	4	Animalia	Arthropoda	Insecta	Hemiptera		Lygaeidae			yes	NA	NA	NA	NA	0.03	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	4	Animalia	Arthropoda	Insecta	Hemiptera		Cicadellidae			yes	NA	NA	NA	NA	0.02	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	4	Animalia	Arthropoda	Insecta	Hemiptera					no	NA	NA	NA	NA	0.02	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	4	Animalia	Arthropoda	Insecta	Coleoptera					no	NA	NA	NA	NA	0.03	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	4	Animalia	Arthropoda	Insecta	Lepidoptera					no	NA	NA	NA	NA	0.4	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	4	Animalia	Arthropoda	Insecta	Diptera					no	NA	NA	NA	NA	0.07	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	4	Animalia	Arthropoda	Insecta	Hymenoptera		Braconidae			yes	NA	NA	NA	NA	0.02	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	4	Animalia	Arthropoda	Insecta	Hymenoptera					no	NA	NA	NA	NA	0.01	Wt_or_Vol	NA	1	1	stomach contents	Poplar	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	5	Animalia	Arthropoda	Arachnida	Araneae					no	NA	NA	NA	NA	0.25	Wt_or_Vol	NA	1	1	stomach contents	Poplar and birch	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	5	Animalia	Arthropoda	Insecta	Hemiptera		Bythoscopidae			yes	NA	NA	NA	NA	0.01	Wt_or_Vol	NA	1	1	stomach contents	Poplar and birch	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	5	Animalia	Arthropoda	Insecta	Coleoptera		Elateridae			yes	NA	NA	NA	NA	0.02	Wt_or_Vol	NA	1	1	stomach contents	Poplar and birch	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	5	Animalia	Arthropoda	Insecta	Coleoptera					no	NA	NA	NA	NA	0.11	Wt_or_Vol	NA	1	1	stomach contents	Poplar and birch	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	5	Animalia	Arthropoda	Insecta	Lepidoptera					no	NA	NA	NA	NA	0.37	Wt_or_Vol	NA	1	1	stomach contents	Poplar and birch	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	5	Animalia	Arthropoda	Insecta	Diptera		Tipulidae			yes	NA	NA	NA	NA	0.05	Wt_or_Vol	NA	1	1	stomach contents	Poplar and birch	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	5	Animalia	Arthropoda	Insecta	Hymenoptera		Tenthredinidae			yes	NA	NA	NA	NA	0.13	Wt_or_Vol	NA	1	1	stomach contents	Poplar and birch	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Mourning Warbler	Geothlypis philadelphia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	deciduous forest	7	1923	NA	1924	Summer	5	Animalia	Arthropoda	Insecta	Hymenoptera		Ichneumonidae			yes	NA	NA	NA	NA	0.05	Wt_or_Vol	NA	1	1	stomach contents	Poplar and birch	GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
