Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	NA	Saxifragales	NA	Altingiaceae	Liquidambar	Liquidambar styraciflua	NA	NA	NA	seed	sweet gum	0	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Metazoa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	metazoans	0.1506	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Alismatales	NA	Alismataceae	Sagittaria	Sagittaria graminea	NA	NA	NA	tuber	NA	0.0377	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	NA	Rosales	NA	Ulmaceae	Planera	Planera aquatica	NA	NA	NA	fruit	NA	0.3305	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Cyperaceae	Scleria	Scleria reticularis	NA	NA	NA	seed	NA	0.0377	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Poaceae	Paspalum	Paspalum urvillei	NA	NA	NA	seed	NA	0.0251	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	NA	Rosales	NA	Rosaceae	Rubus	Rubus cuneifolius	NA	NA	NA	fruit	NA	0.0041	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Alismatales	NA	Potamogetonaceae	Potamogeton	NA	NA	NA	NA	vegetation	pondweeds	0.1171	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Alismatales	NA	Araceae	Spirodela	Spirodela polyrhiza	NA	NA	NA	vegetation	great duckweed	0	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Poaceae	Echinochloa	Echinochloa walteri	NA	NA	NA	seed	NA	0	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	NA	Nymphaeales	NA	Nymphaeaceae	Nymphaea	Nymphaea odorata	NA	NA	NA	seed	NA	0	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	NA	Caryophyllales	NA	Polygonaceae	Polygonum	NA	NA	NA	NA	seed	NA	0.0418	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Poaceae	Leersia	Leersia oryzoides	NA	NA	NA	seed	rice cutgrass	0.0335	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	NA	Nymphaeales	NA	Cabombaceae	Brasenia	Brasenia schreberi	NA	NA	NA	seed	NA	0	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	NA	Vitales	NA	Vitaceae	Vitis	Vitis rotundifolia	NA	NA	NA	seed	NA	0	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	NA	Fagales	NA	Fagaceae	Quercus	NA	NA	NA	NA	seed	NA	0	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	NA	Myrtales	NA	Onagraceae	Ludwigia	NA	NA	NA	NA	seed	NA	0	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	NA	Cupressales	NA	Cupressaceae	Taxodium	Taxodium distichum	NA	NA	NA	seed	NA	0	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	NA	Malpighiales	NA	Hypericaceae	Hypericum	Hypericum walteri	NA	NA	NA	seed	NA	0	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	NA	Rosales	NA	Urticaceae	Boehmeria	NA	NA	NA	NA	seed	NA	0	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	3	NA	5	NA	NA	Viridiplantae	Streptophyta	NA	Asterales	NA	Asteraceae	Bidens	Bidens frondosa	NA	NA	NA	seed	NA	0	Wt_or_Vol	24	33	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Commelinales	NA	Commelinaceae	Aneilema	NA	NA	NA	NA	seed	NA	0.0686	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Poaceae	Panicum	NA	NA	NA	NA	seed	NA	0.0378	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Poaceae	Paspalum	NA	NA	NA	NA	seed	NA	0.0165	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	NA	Saxifragales	NA	Altingiaceae	Liquidambar	Liquidambar styraciflua	NA	NA	NA	seed	sweet gum	0	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Metazoa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	metazoans	0.0638	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Alismatales	NA	Alismataceae	Sagittaria	Sagittaria graminea	NA	NA	NA	tuber	NA	0	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	NA	Rosales	NA	Ulmaceae	Planera	Planera aquatica	NA	NA	NA	fruit	NA	0	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Cyperaceae	Scleria	Scleria reticularis	NA	NA	NA	seed	NA	0.0024	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Poaceae	Paspalum	Paspalum urvillei	NA	NA	NA	seed	NA	0.0142	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	NA	Rosales	NA	Rosaceae	Rubus	Rubus cuneifolius	NA	NA	NA	fruit	NA	0.0355	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Alismatales	NA	Potamogetonaceae	Potamogeton	NA	NA	NA	NA	vegetation	pondweeds	0.1017	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Alismatales	NA	Araceae	Spirodela	Spirodela polyrhiza	NA	NA	NA	vegetation	great duckweed	0.0993	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Poaceae	Echinochloa	Echinochloa walteri	NA	NA	NA	seed	NA	0.1749	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	NA	Nymphaeales	NA	Nymphaeaceae	Nymphaea	Nymphaea odorata	NA	NA	NA	seed	NA	0.2482	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	NA	Caryophyllales	NA	Polygonaceae	Polygonum	NA	NA	NA	NA	seed	NA	0.0615	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Poaceae	Leersia	Leersia oryzoides	NA	NA	NA	seed	rice cutgrass	0.0142	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	NA	Nymphaeales	NA	Cabombaceae	Brasenia	Brasenia schreberi	NA	NA	NA	seed	NA	0.0426	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	NA	Vitales	NA	Vitaceae	Vitis	Vitis rotundifolia	NA	NA	NA	seed	NA	0.0118	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	NA	Fagales	NA	Fagaceae	Quercus	NA	NA	NA	NA	seed	NA	0	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	NA	Myrtales	NA	Onagraceae	Ludwigia	NA	NA	NA	NA	seed	NA	0	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	NA	Cupressales	NA	Cupressaceae	Taxodium	Taxodium distichum	NA	NA	NA	seed	NA	0.0047	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	NA	Malpighiales	NA	Hypericaceae	Hypericum	Hypericum walteri	NA	NA	NA	seed	NA	0	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	NA	Rosales	NA	Urticaceae	Boehmeria	NA	NA	NA	NA	seed	NA	0	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Wood Duck	Aix sponsa	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	South Carolina	NA	NA	6	NA	9	NA	NA	Viridiplantae	Streptophyta	NA	Asterales	NA	Asteraceae	Bidens	Bidens frondosa	NA	NA	NA	seed	NA	0.0024	Wt_or_Vol	24	64	NA	stomach contents	NA	AMO	"Landers, J.L., Fendley, T.T. & Johnson, A.S. (1977) Feeding ecology of wood ducks in South Carolina. Journal of Wildlife Management, 41, 118–127."
Egyptian Goose	Alopochen aegyptiaca	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Poaceae	Zea	Zea mays	NA	NA	NA	seed	NA	0.33	Wt_or_Vol	3	3	NA	stomach contents	Data collected during the premolt season	AMO	"Halse, S.A. (1984) Diet, body condition, and gut size of Egyptian geese. Journal of Wildlife Management, 48, 569–573."
Egyptian Goose	Alopochen aegyptiaca	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Viridiplantae	Streptophyta	NA	Asterales	NA	Asteraceae	Helianthus	NA	NA	NA	NA	seed	NA	0.32	Wt_or_Vol	3	3	NA	stomach contents	Data collected during the premolt season	AMO	"Halse, S.A. (1984) Diet, body condition, and gut size of Egyptian geese. Journal of Wildlife Management, 48, 569–573."
Egyptian Goose	Alopochen aegyptiaca	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Alismatales	NA	Potamogetonaceae	Stuckenia	Stuckenia pectinata	NA	NA	NA	vegetation	NA	0.35	Wt_or_Vol	3	3	NA	stomach contents	Data collected during the premolt season	AMO	"Halse, S.A. (1984) Diet, body condition, and gut size of Egyptian geese. Journal of Wildlife Management, 48, 569–573."
Egyptian Goose	Alopochen aegyptiaca	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Poaceae	Cynodon	Cynodon dactylon	NA	NA	NA	leaf	Bermuda grass	0.25	Wt_or_Vol	3	4	NA	stomach contents	Data collected during the molting season	AMO	"Halse, S.A. (1984) Diet, body condition, and gut size of Egyptian geese. Journal of Wildlife Management, 48, 569–573."
Egyptian Goose	Alopochen aegyptiaca	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Viridiplantae	Chlorophyta	Chlorophyceae	Chaetophorales	NA	NA	Stigeoclonium	NA	NA	NA	NA	leaf	NA	0.42	Wt_or_Vol	3	4	NA	stomach contents	Data collected during the molting season	AMO	"Halse, S.A. (1984) Diet, body condition, and gut size of Egyptian geese. Journal of Wildlife Management, 48, 569–573."
Egyptian Goose	Alopochen aegyptiaca	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Alismatales	NA	Potamogetonaceae	Stuckenia	Stuckenia pectinata	NA	NA	NA	vegetation	NA	0.33	Wt_or_Vol	3	4	NA	stomach contents	Data collected during the molting season	AMO	"Halse, S.A. (1984) Diet, body condition, and gut size of Egyptian geese. Journal of Wildlife Management, 48, 569–573."
Egyptian Goose	Alopochen aegyptiaca	NA	Anatidae	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Viridiplantae	Streptophyta	Liliopsida	Poales	NA	Poaceae	Zea	Zea mays	NA	NA	NA	seed	NA	0.56	Wt_or_Vol	4	7	NA	stomach contents	Data collected during the postmolt season	AMO	"Halse, S.A. (1984) Diet, body condition, and gut size of Egyptian geese. Journal of Wildlife Management, 48, 569–573."
